time  net_outward_flux  psi4_boundary_amp
0.0000000000000000e+00  0.0000000000000000e+00  1.1872821079210881e-13
1.0000000000000000e+00  8.2802111263912020e-13  2.2308801223417751e-12
2.0000000000000000e+00  -2.0051048976505611e-11  1.2818665136179792e-11
2.9999999999999800e+00  1.3834196953696463e-10  5.8037746619421482e-11
3.9999999999999600e+00  -1.0859184753647567e-09  1.0688278150921084e-10
4.9999999999999396e+00  -6.0835358406447537e-09  1.2695300004453694e-10
5.9999999999999201e+00  -1.3476007622446936e-08  1.2638012058578718e-10
6.9999999999998996e+00  -1.9748707812140824e-08  1.1538842783614413e-10
7.9999999999998703e+00  -2.4407598308678036e-08  1.3539335483349349e-10
8.9999999999998508e+00  -2.9829867713192395e-08  1.7351880810945801e-10
9.9999999999998295e+00  -3.4392366942497285e-08  1.9723232791574752e-10
1.0999999999999799e+01  -3.7112559689836706e-08  2.3115865753591321e-10
1.1999999999999799e+01  -4.1632056904789440e-08  2.7958395254272885e-10
1.2999999999999799e+01  -4.8364875591944654e-08  3.1190903811849066e-10
1.3999999999999700e+01  -5.3471333405232797e-08  3.4751574802567998e-10
1.4999999999999700e+01  -5.5835584661079673e-08  3.9425691417847079e-10
1.5999999999999700e+01  -5.8322054840789939e-08  4.3402533123700144e-10
1.6999999999999901e+01  -6.3533405328619472e-08  4.6798682296507808e-10
1.8000000000000000e+01  -6.9972571616970295e-08  5.0721442880682933e-10
1.9000000000000199e+01  -7.4111912347356546e-08  5.4593477461454362e-10
2.0000000000000298e+01  -7.5407688093002711e-08  5.9307251744057948e-10
2.1000000000000501e+01  -7.6747033723885136e-08  6.6265785634174591e-10
2.2000000000000600e+01  -8.1023078802630172e-08  7.4836151466387383e-10
2.3000000000000799e+01  -8.7741245802690806e-08  8.4855315662515423e-10
2.4000000000000998e+01  -9.3324249319589818e-08  1.0074313791225841e-09
2.5000000000001101e+01  -9.5797577530835888e-08  1.0783272072466767e-09
2.6000000000001300e+01  -9.6817732817434778e-08  1.0045414624633699e-09
2.7000000000001400e+01  -9.8325281444249553e-08  1.2275437817574672e-09
2.8000000000001599e+01  -1.0090619735459969e-07  1.3177511717311273e-09
2.9000000000001702e+01  -1.0496011134018944e-07  1.2336557477605309e-09
3.0000000000001901e+01  -1.0963509485100274e-07  1.5979370835830912e-09
3.1000000000002000e+01  -1.1248308924446101e-07  1.6264177301364448e-09
3.2000000000002203e+01  -1.1293764490792592e-07  1.8391877169430619e-09
3.3000000000001997e+01  -1.1312662973274575e-07  1.8859031077248851e-09
3.4000000000001798e+01  -1.1443694652953047e-07  1.7945432620305575e-09
3.5000000000001599e+01  -1.1661940919669597e-07  2.0689423566994359e-09
3.6000000000001400e+01  -1.1965329317501212e-07  2.3113626293516497e-09
