# time  centre  cx  cy  cz  R_min  r_at_R_min  dev  log10_abs_dev  n_mots  r_mots  R_mots  M_MS_mots  theta_out_min_inside  theta_out_max_at_R_min  theta_in_max_at_R_min  n_trapped  n_anti_trapped  n_outermost
0.0000000000000000e+00  A  64.015625  64.000000  64.000000  3.8771988146e+00  1.610000  -3.162665e-03  -2.4999  0  nan  nan  nan  +nan  +6.534807e-03  -6.424315e-04  0  0  0
0.0000000000000000e+00  B  63.984375  64.000000  64.000000  3.8771988146e+00  1.610000  -3.162665e-03  -2.4999  0  nan  nan  nan  +nan  +6.534807e-03  -6.424315e-04  0  0  0
0.0000000000000000e+00  C  64.000000  64.000000  64.000000  3.8775769702e+00  1.610000  -3.065440e-03  -2.5135  0  nan  nan  nan  +nan  +1.897428e-02  +1.652433e-02  0  0  0
1.0000000000000000e+00  A  64.015625  64.000000  64.000000  3.8771988036e+00  1.610000  -3.162668e-03  -2.4999  0  nan  nan  nan  +nan  +6.534857e-03  -6.423230e-04  0  0  0
1.0000000000000000e+00  B  63.984375  64.000000  64.000000  3.8771988036e+00  1.610000  -3.162668e-03  -2.4999  0  nan  nan  nan  +nan  +6.534857e-03  -6.423230e-04  0  0  0
1.0000000000000000e+00  C  64.000000  64.000000  64.000000  3.8775769590e+00  1.610000  -3.065443e-03  -2.5135  0  nan  nan  nan  +nan  +1.897423e-02  +1.652442e-02  0  0  0
2.0000000000000000e+00  A  64.015625  64.000000  64.000000  3.8771988090e+00  1.610000  -3.162666e-03  -2.4999  0  nan  nan  nan  +nan  +6.534949e-03  -6.422347e-04  0  0  0
2.0000000000000000e+00  B  63.984375  64.000000  64.000000  3.8771988090e+00  1.610000  -3.162666e-03  -2.4999  0  nan  nan  nan  +nan  +6.534949e-03  -6.422347e-04  0  0  0
2.0000000000000000e+00  C  64.000000  64.000000  64.000000  3.8775769644e+00  1.610000  -3.065442e-03  -2.5135  0  nan  nan  nan  +nan  +1.897429e-02  +1.652451e-02  0  0  0
2.9999999999999800e+00  A  64.015625  64.000000  64.000000  3.8771988307e+00  1.610000  -3.162661e-03  -2.4999  0  nan  nan  nan  +nan  +6.535063e-03  -6.425362e-04  0  0  0
2.9999999999999800e+00  B  63.984375  64.000000  64.000000  3.8771988307e+00  1.610000  -3.162661e-03  -2.4999  0  nan  nan  nan  +nan  +6.535063e-03  -6.425362e-04  0  0  0
