# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time           min_lapse             min_chi           max_abs_K         min_lapse_x         min_lapse_y         min_lapse_z             min_phi             max_phi              min_Pi              max_Pi
   0.0000000    2.1358089105e-01    2.4434950348e-08    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7376492108e-01   -1.4403273664e-01    0.0000000000e+00    0.0000000000e+00
   0.0500000    2.1363652420e-01    2.6216837284e-08    3.9290836085e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7359600475e-01   -1.4403272686e-01   -3.3298147425e-05    2.1426502089e-05
   0.1000000    2.1368905443e-01    2.7981636429e-08    7.3794036126e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7343650496e-01   -1.4403272197e-01   -6.6444654343e-05    4.2801579518e-05
   0.1500000    2.1373877192e-01    2.9730386312e-08    1.0413304836e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7328553761e-01   -1.4403272172e-01   -9.9248144236e-05    6.4059498537e-05
   0.2000000    2.1378593229e-01    3.1464028268e-08    1.3082377925e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7314232320e-01   -1.4403271800e-01   -1.3148499667e-04    8.5120968184e-05
   0.2500000    2.1383076131e-01    3.3183417744e-08    1.5429098802e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7300617244e-01   -1.4403271533e-01   -1.6291090442e-04    1.0589491020e-04
   0.3000000    2.1387345901e-01    3.4889334074e-08    1.7488276009e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7287647412e-01   -1.4403271273e-01   -1.9327213052e-04    1.2627999880e-04
   0.3500000    2.1391420303e-01    3.6582488936e-08    1.9288334708e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7275268478e-01   -1.4403270971e-01   -2.2231617841e-04    1.4616604779e-04
   0.4000000    2.1395315158e-01    3.8263533745e-08    2.0852460450e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7263431990e-01   -1.4403270673e-01   -2.4980159306e-04    1.6543531595e-04
   0.4500000    2.1399044592e-01    3.9933066095e-08    2.2218968121e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7252094647e-01   -1.4403270417e-01   -2.7550663088e-04    1.8396379397e-04
   0.5000000    2.1402621246e-01    4.1591635400e-08    2.3410826829e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7241217648e-01   -1.4403270171e-01   -2.9923657682e-04    2.0201860148e-04
   0.5500000    2.1406056463e-01    4.3239748035e-08    2.4422481058e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7230766145e-01   -1.4403269896e-01   -3.2082954251e-04    2.1938359290e-04
   0.6000000    2.1409360440e-01    4.4877871823e-08    2.5264421539e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7220708763e-01   -1.4403269599e-01   -3.4016061188e-04    2.3580468406e-04
   0.6500000    2.1412542370e-01    4.6506439713e-08    2.5945708520e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7211017193e-01   -1.4403269313e-01   -3.5714430301e-04    2.5115925991e-04
   0.7000000    2.1415610553e-01    4.8125853476e-08    2.6474520438e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7201665835e-01   -1.4403269050e-01   -3.7173544670e-04    2.6532295462e-04
   0.7500000    2.1418572504e-01    4.9736486906e-08    2.6858626782e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7192631486e-01   -1.4403268786e-01   -3.8392854532e-04    2.7817112630e-04
   0.8000000    2.1421435040e-01    5.1338688698e-08    2.7105781975e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7183893071e-01   -1.4403268506e-01   -3.9375573931e-04    2.9038732550e-04
   0.8500000    2.1424204353e-01    5.2932784974e-08    2.7272971559e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7175431411e-01   -1.4403268220e-01   -4.0128343632e-04    3.0183650985e-04
   0.9000000    2.1426886085e-01    5.4519081433e-08    2.7356443442e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7167229015e-01   -1.4403267940e-01   -4.0660773209e-04    3.1185514068e-04
   0.9500000    2.1429485380e-01    5.6097865061e-08    2.7327624322e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7159269907e-01   -1.4403267663e-01   -4.0984984510e-04    3.2033054908e-04
   1.0000000    2.1432006940e-01    5.7669405336e-08    2.7194282073e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7151539465e-01   -1.4403267385e-01   -4.1115163024e-04    3.2777878437e-04
   1.0500000    2.1434455063e-01    5.9233954875e-08    2.6965016110e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.7144024293e-01   -1.4403267105e-01   -4.1082386220e-04    3.3504821416e-04
