#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            10.000000           10.000000           14.000000           14.000000           18.000000           18.000000
   0.0100000   -2.2068614873e-10   -3.5497078947e-08   -3.5967299350e-10    1.5881335311e-10   -1.6055410037e-10    2.7618743650e-11
   0.0200000   -2.2156769564e-10   -3.4316561763e-08   -3.5962324394e-10    1.9450533828e-10   -1.8114089694e-10    2.4732801122e-11
   0.0300000   -2.2276854089e-10   -3.3358217738e-08   -3.5947361734e-10    2.2367838384e-10   -2.1524431796e-10    1.9975277179e-11
   0.0400000   -2.2414972455e-10   -3.2331714418e-08   -3.5921634527e-10    2.4670310217e-10   -2.5698415593e-10    1.4162192936e-11
   0.0500000   -2.2558917893e-10   -3.0899185016e-08   -3.5879264301e-10    2.6416791426e-10   -2.9922537490e-10    8.2920204494e-12
   0.0600000   -2.2692078865e-10   -2.8726694020e-08   -3.5818183673e-10    2.7679707721e-10   -3.3414156429e-10    3.4586975108e-12
   0.0700000   -2.2800818704e-10   -2.5535214514e-08   -3.5731072702e-10    2.8541880798e-10   -3.5384265713e-10    7.5881137524e-13
   0.0800000   -2.2871860407e-10   -2.1144752550e-08   -3.5617117265e-10    2.9096659508e-10   -3.5100866889e-10    1.2151437529e-12
   0.0900000   -2.2892148106e-10   -1.5506232939e-08   -3.5473890942e-10    2.9440456821e-10   -3.1950134533e-10    5.6735834625e-12
   0.1000000   -2.2857514839e-10   -8.7173116998e-09   -3.5302859163e-10    2.9672486404e-10   -2.5491783459e-10    1.4738711684e-11
   0.1100000   -2.2768648777e-10   -1.0202147018e-09   -3.5105906419e-10    2.9892299635e-10   -1.5503973377e-10    2.8715519957e-11
   0.1200000   -2.2632127564e-10    7.2177399194e-09   -3.4888233495e-10    3.0196752822e-10   -2.0140971871e-11    4.7552391186e-11
   0.1300000   -2.2462833579e-10    1.5538755536e-08   -3.4653024574e-10    3.0678837094e-10    1.4681507631e-10    7.0820707818e-11
   0.1400000   -2.2279251723e-10    2.3440219523e-08   -3.4405449058e-10    3.1427124535e-10    3.4020234312e-10    9.7723289001e-11
   0.1500000   -2.2101029738e-10    3.0425713147e-08   -3.4146921968e-10    3.2525349576e-10    5.5188077168e-10    1.2710653182e-10
   0.1600000   -2.1947331773e-10    3.6056071077e-08   -3.3878093197e-10    3.4049837988e-10    7.7153244191e-10    1.5752269774e-10
   0.1700000   -2.1834420008e-10    3.9994409390e-08   -3.3595318232e-10    3.6066167660e-10    9.8715489788e-10    1.8728302741e-10
   0.1800000   -2.1764892289e-10    4.2040490228e-08   -3.3289826906e-10    3.8634523703e-10    1.1856539143e-09    2.1455145626e-10
   0.1900000   -2.1740174706e-10    4.2150782238e-08   -3.2950191049e-10    4.1803184190e-10    1.3535833627e-09    2.3744860004e-10
   0.2000000   -2.1748982334e-10    4.0442388045e-08   -3.2558671113e-10    4.5609993643e-10    1.4778871072e-09    2.5415553873e-10
   0.2100000   -2.1779501295e-10    3.7180675465e-08   -3.2095784522e-10    5.0078013661e-10    1.5467087001e-09    2.6302450398e-10
   0.2200000   -2.1812177360e-10    3.2752497214e-08   -3.1537244754e-10    5.5219122267e-10    1.5501469136e-09    2.6268952182e-10
   0.2300000   -2.1835752500e-10    2.7627895116e-08   -3.0857969280e-10    6.1025295730e-10    1.4809626137e-09    2.5216304649e-10
   0.2400000   -2.1835742749e-10    2.2314887612e-08   -3.0034297102e-10    6.7472139845e-10    1.3351546477e-09    2.3091902251e-10
   0.2500000   -2.1809115868e-10    1.7311992513e-08   -2.9041999574e-10    7.4515313927e-10    1.1124208085e-09    1.9895147002e-10
   0.2600000   -2.1759771150e-10    1.3063543678e-08   -2.7863339893e-10    8.2090624468e-10    8.1640723420e-10    1.5681345035e-10
   0.2700000   -2.1696880559e-10    9.9220456659e-09   -2.6482479367e-10    9.0112464376e-10    4.5480458267e-10    1.0563205639e-10
   0.2800000   -2.1633699412e-10    8.1212740110e-09   -2.4896287612e-10    9.8474228768e-10    3.9193240252e-11    4.7070965881e-11
   0.2900000   -2.1586044157e-10    7.7623594501e-09   -2.3106946425e-10    1.0705033593e-09   -4.1529218632e-10   -1.6695850482e-11
   0.3000000   -2.1568681809e-10    8.8134456059e-09   -2.1125454925e-10    1.1569654757e-09   -8.9049820107e-10   -8.3095864216e-11
   0.3100000   -2.1592018571e-10    1.1122483693e-08   -1.8975025295e-10    1.2425313366e-09   -1.3659872075e-09   -1.4922705693e-10
   0.3200000   -2.1661216018e-10    1.4441130518e-08   -1.6686884694e-10    1.3254709683e-09   -1.8199043272e-09   -2.1200171168e-10
   0.3300000   -2.1775233587e-10    1.8456574289e-08   -1.4303532366e-10    1.4039952694e-09   -2.2299572392e-09   -2.6829180706e-10
   0.3400000   -2.1925998894e-10    2.2827708668e-08   -1.1872219330e-10    1.4762803089e-09   -2.5744633318e-09   -3.1506021094e-10
   0.3500000   -2.2102803786e-10    2.7221601251e-08   -9.4486603025e-11    1.5405323375e-09   -2.8334228658e-09   -3.4953162024e-10
   0.3600000   -2.2290841166e-10    3.1346356851e-08   -7.0904386692e-11    1.5950451692e-09   -2.9895423628e-09   -3.6931936948e-10
   0.3700000   -2.2474003293e-10    3.4977340684e-08   -4.8598435693e-11    1.6382493087e-09   -3.0291756766e-09   -3.7256908702e-10
   0.3800000   -2.2639442007e-10    3.7974293446e-08   -2.8160157145e-11    1.6687766744e-09   -2.9431345808e-09   -3.5806911478e-10
   0.3900000   -2.2772422946e-10    4.0288154284e-08   -1.0123982363e-11    1.6854994576e-09   -2.7273152002e-09   -3.2533178823e-10
   0.4000000   -2.2866816227e-10    4.1957778347e-08    4.9923504389e-12    1.6875755279e-09   -2.3831093045e-09   -2.7465246072e-10
   0.4100000   -2.2911919240e-10    4.3097493356e-08    1.6776840395e-11    1.6744896839e-09   -1.9175767814e-09   -2.0712650331e-10
   0.4200000   -2.2907314078e-10    4.3877570726e-08    2.4906499834e-11    1.6460668233e-09   -1.3433426353e-09   -1.2462887523e-10
   0.4300000   -2.2848464727e-10    4.4500393553e-08    2.9190184426e-11    1.6024861230e-09   -6.7827812259e-10   -2.9765387590e-11
   0.4400000   -2.2738246996e-10    4.5175110641e-08    2.9517399622e-11    1.5442860999e-09    5.5130345437e-11    7.4221709151e-11
