# time  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=30)  Im_m-2(R=30)  Re_m-1(R=30)  Im_m-1(R=30)  Re_m0(R=30)  Im_m0(R=30)  Re_m1(R=30)  Im_m1(R=30)  Re_m2(R=30)  Im_m2(R=30)
0.0000000000000000e+00  -6.9161244351463949e-17  6.7072615871087334e-13  -8.1120803691261878e-13  -4.9158851662842257e-14  4.3477292511806993e-07  4.4140553222477730e-17  -7.9851607430519885e-13  3.6093535809098307e-14  -1.4235641943195207e-17  -6.7068635933990072e-13  -9.5569584262135445e-17  -1.0533119901588922e-13  2.4795476756878976e-15  9.3617310358509180e-15  -5.0876808334949644e-07  7.3478727488686547e-17  8.0689916243862961e-15  -1.4900426811416320e-14  -1.4838021156849153e-17  1.0530994389738124e-13
5.0000000000000000e-01  2.4357157712198997e-15  -6.1170742101474261e-11  -1.8031744417361190e-11  -5.9999607383744582e-11  4.0274909182586651e-07  5.1424455817099938e-16  -1.8025769912118764e-11  5.9994667219303187e-11  1.5524623079084681e-16  6.1170045619136844e-11  6.0728423458741599e-16  -2.8650954561218536e-11  3.7077053190733035e-15  -2.7944803940747531e-11  -1.5870081978695440e-07  8.4566668293912692e-17  3.3020488917987104e-15  2.7944323874821366e-11  -9.1872063671329717e-16  2.8649669531164439e-11
1.0000000000000000e+00  1.0346360278315118e-15  1.6127799331678712e-12  -3.7141559090311872e-11  -3.6247548690973315e-11  2.9894054367391764e-07  -1.2514356982590363e-14  -3.7151025923726471e-11  3.6209559501659865e-11  6.5073857608009220e-15  -1.6105821210425165e-12  -8.3130836252920589e-16  -1.7186418328299687e-10  5.4905348257178627e-14  -1.7219214734796193e-10  -9.5481828613436724e-08  1.2993152231577519e-16  5.3712202364799323e-14  1.7219306557836666e-10  9.2140037664551541e-16  1.7186602377164881e-10
1.5000000000000000e+00  2.6901741420971403e-14  -3.6856176336195707e-11  1.3328261359352277e-11  -1.3935834907259816e-11  6.9799502863419304e-07  -2.4894210375512932e-14  1.3332967715573140e-11  1.3917232783415530e-11  -1.6160214886023843e-14  3.6824021255577532e-11  8.7572102843932448e-17  -3.2848839636079281e-10  -4.6471910211155194e-14  -3.1535544935734517e-10  -5.6692186778184801e-08  2.9940494059305221e-16  -4.6733610082021806e-14  3.1535615981664951e-10  1.1811230307130249e-15  3.2848878031196493e-10
2.0000000000000000e+00  4.3000370358451330e-14  -4.3601337289310516e-11  -4.8518412435360296e-11  -8.2471966976859498e-11  9.8571046378645452e-07  -1.0157758284622117e-14  -4.8515413934222688e-11  8.2554322054719305e-11  -2.7059926370460543e-15  4.3683113831839040e-11  1.2405411472144253e-15  -3.6351490205591748e-10  4.0507578812114540e-14  -3.4074734286297733e-10  -2.5885283497788522e-08  1.0293295975268554e-16  4.0122104166969526e-14  3.4074828707210036e-10  -1.1777961598996177e-15  3.6351371285177589e-10
2.4999999999999898e+00  -7.9914337886036344e-14  -4.6700418678489973e-11  -4.4677997951709075e-11  -8.3639316350401114e-11  2.8673243561104488e-07  4.0620411990303785e-14  -4.4609849096629040e-11  8.3462036570616484e-11  1.1277409618336566e-13  4.6788995706525330e-11  9.8198353967867189e-16  -4.0139230037696441e-10  5.2627310266376104e-14  -3.7172473409605329e-10  -1.8827457347486794e-08  -5.8607510555908736e-17  5.0864913576657653e-14  3.7172405698286443e-10  -1.3438370188911660e-15  4.0139188896521963e-10
2.9999999999999800e+00  1.2623224613301981e-15  -4.5871751656132504e-11  5.6146057073681423e-11  1.7699912666840735e-11  1.1232745823043845e-07  2.2526655870935391e-14  5.5964033326307244e-11  -1.7628102298721917e-11  2.2772566799402554e-14  4.6053549534995629e-11  1.2686814976253574e-15  -4.1762934706970196e-10  7.7727060973181916e-14  -3.8840492959050327e-10  -4.1550943078720224e-09  5.4825264298890611e-17  7.6874063504153897e-14  3.8840713863447425e-10  1.3028883466265044e-15  4.1762645149437451e-10
3.4999999999999698e+00  1.3311693884273036e-13  -8.9958154743766427e-11  -7.9244572067889691e-11  -1.5431893645093784e-10  -1.3551312345383377e-06  7.8607989770566610e-14  -7.9398571554612659e-11  1.5406253229552320e-10  2.3171021314707153e-14  8.9764866472426590e-11  3.3532036100657570e-15  -3.9106921048997622e-10  6.8261871499108106e-14  -3.6382090476985487e-10  -1.2046425822052447e-09  1.1488352085461104e-16  6.7425556105260893e-14  3.6382148855345933e-10  9.0944381287302170e-16  3.9107134018579500e-10
3.9999999999999600e+00  -5.6154130266428357e-15  -9.1254053797664768e-11  -8.5454481333468629e-13  -8.0237789053063399e-11  -2.1706189845332177e-06  -1.4872212564837774e-13  -1.0621324462355094e-12  8.0406307425801331e-11  -8.0858804460251703e-14  9.1059237734712379e-11  7.3177301587710533e-17  -3.7026467361055785e-10  9.9375094837128655e-14  -3.4475043139626963e-10  -9.0014741396558504e-09  -1.1628577423111713e-15  9.8735929517181626e-14  3.4475052496741765e-10  -8.9416433164109919e-17  3.7026313972403704e-10
4.4999999999999503e+00  -6.7622860205568270e-13  -8.4594499286208481e-11  1.7219257579202816e-11  -5.5582859207106282e-11  -6.5312001217456407e-07  -3.8005250770338846e-14  1.6148593318919446e-11  5.5913040415241935e-11  2.3014159939018122e-13  8.3979270590405832e-11  -8.2989602392418499e-16  -3.7465594121201759e-10  1.1792370437663408e-13  -3.4857756948684039e-10  1.0418019379330722e-08  1.8944122222218326e-16  1.1667089713532582e-13  3.4857892612539268e-10  2.1427111313108954e-15  3.7465783845234298e-10
