# time  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=30)  Im_m-2(R=30)  Re_m-1(R=30)  Im_m-1(R=30)  Re_m0(R=30)  Im_m0(R=30)  Re_m1(R=30)  Im_m1(R=30)  Re_m2(R=30)  Im_m2(R=30)
0.0000000000000000e+00  -3.9088087134118077e-03  -5.3268776369520639e-07  -7.6083764304187567e-07  2.5520812850445542e-06  3.1966139575311712e-03  -3.8697401644472156e-17  -7.6083762869634547e-07  -2.5520813070887086e-06  -3.9088087134109845e-03  5.3268776388743300e-07  -2.0082885524511635e-04  -1.1251374038711192e-07  -1.2077616025547464e-08  9.9644427337608409e-08  1.6269943901388127e-04  -2.6844717825900328e-17  -1.2077609657354590e-08  -9.9644434340914801e-08  -2.0082885524518452e-04  1.1251374042149829e-07
5.0000000000000000e-01  -3.8107717428282049e-03  -5.1618577457520725e-07  -7.3744211539693691e-07  2.5013284860464812e-06  3.1166417597202982e-03  3.3884658111659952e-15  -7.3744211598856835e-07  -2.5013284835002515e-06  -3.8107717428364557e-03  5.1618577939877338e-07  -1.9886994127021280e-04  -1.1407209209335410e-07  -1.1972168015777933e-08  1.0029228861846110e-07  1.6180343821183357e-04  3.2540773273036938e-16  -1.1972168012842155e-08  -1.0029228869746979e-07  -1.9886994126762692e-04  1.1407209387382501e-07
1.0000000000000000e+00  -3.7016583139416535e-03  -4.9802541970094012e-07  -7.1150594435135303e-07  2.4446181003455436e-06  3.0276352926201420e-03  4.8517896473331492e-15  -7.1150593776961152e-07  -2.4446180981186452e-06  -3.7016583139534596e-03  4.9802542752119711e-07  -1.9697414870442008e-04  -1.1802299403833687e-07  -1.1841663830880703e-08  1.0230904403278016e-07  1.6039854990182982e-04  8.8585834848112018e-16  -1.1841661409840517e-08  -1.0230904299442265e-07  -1.9697414870110974e-04  1.1802299566627869e-07
1.5000000000000000e+00  -3.5802392794962289e-03  -4.7788827796868006e-07  -6.8250322979766182e-07  2.3811727720706579e-06  2.9285989447700445e-03  1.7360372981933814e-14  -6.8250324759240251e-07  -2.3811727322758294e-06  -3.5802392795085637e-03  4.7788827296045747e-07  -1.9477915122764438e-04  -1.2002789307980835e-07  -1.1683250975483814e-08  1.0311206846221812e-07  1.5873111421095838e-04  2.4979132267707070e-15  -1.1683247409339063e-08  -1.0311206873199542e-07  -1.9477915122669950e-04  1.2002789446895988e-07
2.0000000000000000e+00  -3.4446853071131134e-03  -4.5561163336843263e-07  -6.5042472591276065e-07  2.3101132771485631e-06  2.8188453074267377e-03  1.0444896362644615e-14  -6.5042473304659845e-07  -2.3101132801329393e-06  -3.4446853071523841e-03  4.5561166052902621e-07  -1.9232342415257588e-04  -1.2061054384346895e-07  -1.1504005933704062e-08  1.0303275730772388e-07  1.5687552114826796e-04  1.3534875121796924e-16  -1.1504006122178598e-08  -1.0303276006310895e-07  -1.9232342415127857e-04  1.2061054427790980e-07
2.4999999999999898e+00  -3.2938824511478497e-03  -4.3075648589394723e-07  -6.1475581035898657e-07  2.2306065845806585e-06  2.6961806659787928e-03  3.4403408723008389e-14  -6.1475579403981115e-07  -2.2306065686068000e-06  -3.2938824512347741e-03  4.3075648794605061e-07  -1.8967587992061509e-04  -1.2071392342224504e-07  -1.1321197992288072e-08  1.0264142983386297e-07  1.5486766796168189e-04  1.1501525672131275e-15  -1.1321194886848368e-08  -1.0264143033767408e-07  -1.8967587992090566e-04  1.2071392411513472e-07
2.9999999999999800e+00  -3.1255852599909907e-03  -4.0312860072460158e-07  -5.7519420054275409e-07  2.1416199956882170e-06  2.5599834481176290e-03  -1.5521405147903530e-14  -5.7519421948488444e-07  -2.1416199789361237e-06  -3.1255852600386319e-03  4.0312854302531484e-07  -1.8686421245083101e-04  -1.2045787048287586e-07  -1.1137684510098878e-08  1.0214434036966091e-07  1.5269288345072518e-04  -1.5160593357036952e-15  -1.1137683786779652e-08  -1.0214434186888236e-07  -1.8686421245184799e-04  1.2045787140101530e-07
3.4999999999999698e+00  -2.9383055008203279e-03  -3.7258393362332042e-07  -5.3118910851727537e-07  2.0421752481146871e-06  2.4080422050508014e-03  -3.3962926225769850e-14  -5.3118910342176900e-07  -2.0421752191923456e-06  -2.9383055008769718e-03  3.7258391590055043e-07  -1.8386227320629466e-04  -1.2006361324737553e-07  -1.0948809300549416e-08  1.0161136025215543e-07  1.5038051535929225e-04  -5.7830173585246166e-16  -1.0948809633616756e-08  -1.0161136195130051e-07  -1.8386227321081478e-04  1.2006361302365134e-07
3.9999999999999600e+00  -2.7297795085262410e-03  -3.3871536308481946e-07  -4.8228986662882668e-07  1.9309955246721300e-06  2.2391666269804800e-03  3.7929233221784294e-14  -4.8228983830957975e-07  -1.9309954946658181e-06  -2.7297795085330068e-03  3.3871538457624857e-07  -1.8066377844765032e-04  -1.1966130231103083e-07  -1.0748310514481027e-08  1.0109453613669282e-07  1.4788200267039302e-04  1.8238411358464121e-15  -1.0748312279129601e-08  -1.0109453339974151e-07  -1.8066377844784250e-04  1.1966129994620089e-07
4.4999999999999503e+00  -2.4977806198318072e-03  -3.0099871278324601e-07  -4.2798958352350139e-07  1.8070592741095371e-06  2.0514095829123249e-03  -8.8622910439742849e-15  -4.2798963269254483e-07  -1.8070592768605716e-06  -2.4977806198155108e-03  3.0099876423251634e-07  -1.7722625946086124e-04  -1.1907772074669211e-07  -1.0531506485301498e-08  1.0052307495660024e-07  1.4516337513356659e-04  -3.2794401986250906e-15  -1.0531506340352793e-08  -1.0052307475913892e-07  -1.7722625945978796e-04  1.1907772165337940e-07
