# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time              L2_Ham              L2_Mom
   0.0000000    2.3458350524e-03    0.0000000000e+00
   0.0500000    2.7456437145e-03    4.6003112853e-05
   0.1000000    2.7441828268e-03    8.4408324341e-05
   0.1500000    2.7419667714e-03    1.1632727677e-04
   0.2000000    2.7391615259e-03    1.4269743935e-04
   0.2500000    2.7359137359e-03    1.6430944664e-04
   0.3000000    2.7323499471e-03    1.8183040539e-04
   0.3500000    2.7285775038e-03    1.9582510153e-04
   0.4000000    2.7246867091e-03    2.0677430120e-04
   0.4500000    2.7207536232e-03    2.1509040759e-04
   0.5000000    2.7168427907e-03    2.2113134180e-04
   0.5500000    2.7130092890e-03    2.2521145583e-04
   0.6000000    2.7092996956e-03    2.2761012507e-04
   0.6500000    2.7057519113e-03    2.2857855959e-04
   0.7000000    2.7023940834e-03    2.2834404546e-04
   0.7500000    2.6992430251e-03    2.2711346980e-04
   0.8000000    2.6963027122e-03    2.2507493525e-04
   0.8500000    2.6935634595e-03    2.2239711231e-04
   0.9000000    2.6910022554e-03    2.1922984829e-04
   0.9500000    2.6885845858e-03    2.1570453644e-04
   1.0000000    2.6862677881e-03    2.1193347341e-04
   1.0500000    2.6840056642e-03    2.0801004689e-04
   1.1000000    2.6817538163e-03    2.0400972628e-04
   1.1500000    2.6794749838e-03    1.9999157292e-04
   1.2000000    2.6771435692e-03    1.9599983699e-04
   1.2500000    2.6747486527e-03    1.9206609048e-04
   1.3000000    2.6722950456e-03    1.8821192275e-04
   1.3500000    2.6698021936e-03    1.8445146325e-04
   1.4000000    2.6673010999e-03    1.8079359177e-04
   1.4500000    2.6648297764e-03    1.7724382842e-04
   1.5000000    2.6624279101e-03    1.7380602305e-04
   1.5500000    2.6601315249e-03    1.7048350909e-04
   1.6000000    2.6579683594e-03    1.6727951816e-04
   1.6500000    2.6559545944e-03    1.6419731120e-04
   1.7000000    2.6540932925e-03    1.6124000669e-04
   1.7500000    2.6523746112e-03    1.5840984674e-04
   1.8000000    2.6507776720e-03    1.5570736977e-04
   1.8500000    2.6492737744e-03    1.5313079226e-04
   1.9000000    2.6478304306e-03    1.5067532456e-04
   1.9500000    2.6464156473e-03    1.4833276086e-04
   2.0000000    2.6450019196e-03    1.4609160022e-04
   2.0500000    2.6435694342e-03    1.4393737610e-04
   2.1000000    2.6421081232e-03    1.4185335555e-04
   2.1500000    2.6406183252e-03    1.3982169296e-04
   2.2000000    2.6391100062e-03    1.3782476192e-04
   2.2500000    2.6376007566e-03    1.3584650344e-04
   2.3000000    2.6361128611e-03    1.3387362935e-04
   2.3500000    2.6346698218e-03    1.3189662487e-04
   2.4000000    2.6332928759e-03    1.2991051278e-04
   2.4500000    2.6319980017e-03    1.2791515733e-04
   2.5000000    2.6307937623e-03    1.2591509823e-04
   2.5500000    2.6296802680e-03    1.2391909235e-04
   2.6000000    2.6286493655e-03    1.2193934806e-04
   2.6500000    2.6276859442e-03    1.1999045020e-04
   2.7000000    2.6267700981e-03    1.1808821672e-04
   2.7500000    2.6258797676e-03    1.1624861276e-04
   2.8000000    2.6249934770e-03    1.1448674659e-04
   2.8500000    2.6240927478e-03    1.1281605684e-04
   2.9000000    2.6231638449e-03    1.1124774439e-04
   2.9500000    2.6221987219e-03    1.0979049771e-04
   3.0000000    2.6211951139e-03    1.0845050218e-04
   3.0500000    2.6201558912e-03    1.0723161071e-04
   3.1000000    2.6190878668e-03    1.0613562802e-04
   3.1500000    2.6180002925e-03    1.0516271432e-04
   3.2000000    2.6169033690e-03    1.0431177477e-04
   3.2500000    2.6158069269e-03    1.0358068336e-04
   3.3000000    2.6147194112e-03    1.0296640011e-04
   3.3500000    2.6136472626e-03    1.0246507485e-04
   3.4000000    2.6125946789e-03    1.0207205883e-04
   3.4500000    2.6115637024e-03    1.0178175973e-04
   3.5000000    2.6105545084e-03    1.0158746036e-04
   3.5500000    2.6095658392e-03    1.0148120714e-04
   3.6000000    2.6085955086e-03    1.0145373990e-04
   3.6500000    2.6076408410e-03    1.0149447056e-04
   3.7000000    2.6066990190e-03    1.0159156572e-04
   3.7500000    2.6057673591e-03    1.0173212065e-04
   3.8000000    2.6048434957e-03    1.0190240698e-04
   3.8500000    2.6039254696e-03    1.0208819601e-04
   3.9000000    2.6030117407e-03    1.0227513676e-04
   3.9500000    2.6021011591e-03    1.0244916148e-04
   4.0000000    2.6011929067e-03    1.0259687495e-04
   4.0500000    2.6002864260e-03    1.0270589562e-04
   4.1000000    2.5993813552e-03    1.0276516768e-04
   4.1500000    2.5984774689e-03    1.0276524036e-04
   4.2000000    2.5975746462e-03    1.0269847769e-04
   4.2500000    2.5966728475e-03    1.0255919544e-04
   4.3000000    2.5957720882e-03    1.0234372815e-04
   4.3500000    2.5948724035e-03    1.0205042385e-04
   4.4000000    2.5939738203e-03    1.0167958794e-04
   4.4500000    2.5930763567e-03    1.0123338474e-04
   4.5000000    2.5921800331e-03    1.0071568469e-04
   4.5500000    2.5912848800e-03    1.0013186422e-04
   4.6000000    2.5903909302e-03    9.9488576183e-05
   4.6500000    2.5894982008e-03    9.8793503063e-05
   4.7000000    2.5886066697e-03    9.8055099589e-05
   4.7500000    2.5877162783e-03    9.7282324446e-05
   4.8000000    2.5868269536e-03    9.6484362479e-05
   4.8500000    2.5859386196e-03    9.5670351553e-05
   4.9000000    2.5850512008e-03    9.4849139031e-05
   4.9500000    2.5841646135e-03    9.4029078327e-05
   5.0000000    2.5832787548e-03    9.3217850297e-05
   5.0500000    2.5823935061e-03    9.2422302440e-05
   5.1000000    2.5815087451e-03    9.1648327584e-05
   5.1500000    2.5806243588e-03    9.0900804361e-05
   5.2000000    2.5797402469e-03    9.0183593310e-05
   5.2500000    2.5788563115e-03    8.9499560111e-05
   5.3000000    2.5779724485e-03    8.8850611177e-05
   5.3500000    2.5770885511e-03    8.8237760407e-05
   5.4000000    2.5762045215e-03    8.7661241722e-05
   5.4500000    2.5753202782e-03    8.7120640295e-05
   5.5000000    2.5744357535e-03    8.6615012309e-05
   5.5500000    2.5735508868e-03    8.6142997441e-05
   5.6000000    2.5726656197e-03    8.5702930955e-05
   5.6500000    2.5717798927e-03    8.5292948804e-05
   5.7000000    2.5708936451e-03    8.4911078185e-05
