# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
  22.0100000    3.8296487515e-08    7.1014129146e-07    2.4754677558e-08   -2.7049980983e-10   -2.7440431654e-08   -9.2240361179e-09
  22.0600000    7.1201501119e-08    8.4847067672e-07   -5.3527816648e-09    2.6403150320e-08   -1.8441645404e-08   -3.1695821470e-08
  22.1100000    4.8002353341e-08    8.4993311060e-07    4.7677606439e-08    5.7113226344e-08   -1.7111258261e-08   -3.8884928026e-08
  22.1600000   -3.5779329610e-09    8.9794931136e-07    3.4038230981e-08    7.0364893228e-08   -9.9449273964e-10   -3.0054685505e-08
  22.2100000   -4.4659208807e-08    9.3978655539e-07    1.0514331022e-08    6.9411151642e-08    2.0758810026e-08   -6.7164562357e-09
  22.2600000   -4.8917175190e-08    9.2584762186e-07   -1.7320687745e-08    6.2257204948e-08    4.4916988063e-08    1.9769022032e-08
  22.3100000   -2.0807231666e-08    8.5051243546e-07   -4.2290361808e-08    5.2600561554e-08    6.6272668733e-08    3.6477948257e-08
  22.3600000    1.2030979506e-08    7.4868509729e-07   -5.8550800203e-08    3.7058493832e-08    7.8611019871e-08    3.5280544472e-08
  22.4100000    2.3983758851e-08    6.6738919084e-07   -6.2516770717e-08    1.2928818155e-08    7.6681234267e-08    1.6906194609e-08
  22.4600000    1.1958531164e-08    6.4182267184e-07   -5.2957254818e-08   -1.2662710147e-08    5.8556185007e-08   -9.3430278657e-09
  22.5100000   -5.7676068291e-09    6.8165553207e-07   -3.2063094055e-08   -2.4132879213e-08    2.7317440578e-08   -3.0164340037e-08
  22.5600000   -9.4113289409e-09    7.6454272813e-07   -6.6753341271e-09   -1.0365536900e-08   -8.9729562086e-09   -3.4903731722e-08
  22.6100000    3.0514885859e-09    8.4473054556e-07    1.3336195430e-08    2.3154670424e-08   -3.9462723473e-08   -2.0989394254e-08
  22.6600000    1.4960668402e-08    8.8100011305e-07    2.0556852278e-08    5.6324079277e-08   -5.4350140848e-08    4.6046403467e-09
  22.7100000    8.6348985889e-09    8.6414609938e-07    1.5583352481e-08    7.0243357846e-08   -4.8958387624e-08    2.8686406177e-08
  22.7600000   -1.5427959000e-08    8.1650004428e-07    7.0154832678e-09    6.2233773364e-08   -2.6243379168e-08    3.8401931335e-08
  22.8100000   -3.6441694187e-08    7.6436688947e-07    4.6933782457e-09    4.5665329794e-08    3.6463138935e-09    2.7801620948e-08
  22.8600000   -3.1392027232e-08    7.1527874028e-07    1.1804516462e-08    3.5343959958e-08    2.6996901595e-08    1.1198754928e-09
  22.9100000    2.5481836226e-09    6.6433565335e-07    2.3165956575e-08    3.3527035853e-08    3.2158314713e-08   -2.8963615049e-08
  22.9600000    4.2202799128e-08    6.1693838224e-07    3.1068873386e-08    3.0266058067e-08    1.4917305235e-08   -4.7351274933e-08
  23.0100000    5.6102953121e-08    5.9613929793e-07    3.2545868241e-08    1.6535524959e-08   -1.8814862186e-08   -4.3966175914e-08
  23.0600000    3.1263386145e-08    6.2349376254e-07    3.0851042354e-08   -4.2097531814e-09   -5.4512924859e-08   -1.8959938896e-08
  23.1100000   -1.4756079630e-08    6.9427395091e-07    3.0377487248e-08   -1.7816444789e-08   -7.4551102034e-08    1.6932096801e-08
  23.1600000   -4.7999187847e-08    7.7357738212e-07    3.1029006543e-08   -1.2123208445e-08   -6.5718235012e-08    4.7185905440e-08
  23.2100000   -4.6334152453e-08    8.1758004090e-07    2.8018582236e-08    1.2306129809e-08   -2.5636449717e-08    5.7226804887e-08
  23.2600000   -1.6504637978e-08    8.0180591154e-07    1.6835896068e-08    4.2998865856e-08    3.4840875769e-08    4.1441015564e-08
  23.3100000    1.4788670453e-08    7.3555425761e-07   -2.0917600857e-09    6.5614459746e-08    9.4693016499e-08    6.0896664417e-09
  23.3600000    2.6015391463e-08    6.5415995259e-07   -2.3430005897e-08    7.3189603603e-08    1.3045160032e-07   -3.3323636972e-08
  23.4100000    1.7603740846e-08    5.9538911331e-07   -4.0739783986e-08    6.7557966758e-08    1.2568776120e-07   -5.9057234503e-08
  23.4600000    5.5737547041e-09    5.7582911908e-07   -4.9839731389e-08    5.4409317237e-08    7.8387096220e-08   -5.9264920861e-08
  23.5100000    1.3581546926e-09    5.8396888318e-07   -4.9247940174e-08    3.8203702060e-08    2.9428085125e-09   -3.3482310994e-08
  23.5600000    5.5683302391e-10    5.9536479663e-07   -3.9025553923e-08    2.0943845458e-08   -7.4449335611e-08    7.0701912928e-09
  23.6100000   -7.8756756545e-09    5.9666685427e-07   -2.0536260655e-08    3.9716633285e-09   -1.2550905059e-07    4.4495370358e-08
  23.6600000   -2.3895871729e-08    5.9591299954e-07    2.6450234440e-09   -1.0157957007e-08   -1.3098956719e-07    6.2229781296e-08
  23.7100000   -3.1849146493e-08    6.0899378046e-07    2.4790639364e-08   -1.7404463307e-08   -8.8701724954e-08    5.2411908190e-08
  23.7600000   -1.6306325485e-08    6.3665341444e-07    4.0394946276e-08   -1.3500682481e-08   -1.5015922139e-08    1.9313638503e-08
  23.8100000    1.7931533519e-08    6.5709185388e-07    4.7232651074e-08    3.7802539435e-09    6.1045634278e-08   -2.2630030478e-08
  23.8600000    4.4410412274e-08    6.4338069613e-07    4.7056499428e-08    3.2077729775e-08    1.0900805721e-07   -5.5222442858e-08
  23.9100000    3.6964490953e-08    5.8890162788e-07    4.3094968380e-08    6.3307241947e-08    1.0908122153e-07   -6.4438523042e-08
  23.9600000   -4.4662816075e-09    5.1571666304e-07    3.7001070759e-08    8.5970530876e-08    6.0367859010e-08   -4.6405438986e-08
  24.0100000   -4.9313842568e-08    4.5829553163e-07    2.8521509002e-08    9.0777742203e-08   -1.8267045357e-08   -8.9059973913e-09
  24.0600000   -5.9501885360e-08    4.3877776957e-07    1.7904757557e-08    7.5979396854e-08   -9.5199544348e-08    3.2105597325e-08
  24.1100000   -2.1377099114e-08    4.5563906935e-07    7.6407796249e-09    4.8029033010e-08   -1.3831073446e-07    5.9339196877e-08
