# time  P_total  P_z_beam  beam_ratio  beaming_gain  wavezone_std
5.0499999999998501e+01  1.0594063443707580e-03  8.7410214796445273e-04  8.1800710109903241e-01  4.2720284043961296e+00  2.7766847489711416e-01
5.0999999999998401e+01  1.1471783423653034e-03  9.4174363070522837e-04  8.1382373307759037e-01  4.2552949323103615e+00  2.6475813042546137e-01
5.1499999999998302e+01  1.2297115017483469e-03  1.0053995029362852e-03  8.1054585551454816e-01  4.2421834220581927e+00  2.5190180327054273e-01
5.1999999999998202e+01  1.3044215471558797e-03  1.0634642131888679e-03  8.0827949549622358e-01  4.2331179819848943e+00  2.3935628889524416e-01
5.2499999999998103e+01  1.3700928824543523e-03  1.1146896436658349e-03  8.0667462087267228e-01  4.2266984834906891e+00  2.2697474518603566e-01
5.2999999999998003e+01  1.4246780578882304e-03  1.1570131103234666e-03  8.0543087849422701e-01  4.2217235139769080e+00  2.1477395084983977e-01
5.3499999999997897e+01  1.4674469995166611e-03  1.1902013060209728e-03  8.0467220601455969e-01  4.2186888240582388e+00  2.0257073429002487e-01
5.3999999999997797e+01  1.4971986492360208e-03  1.2137881803224730e-03  8.0455824888352057e-01  4.2182329955340823e+00  1.9040387458548280e-01
5.4499999999997698e+01  1.5126666499227445e-03  1.2266214502442969e-03  8.0498404501393217e-01  4.2199361800557291e+00  1.7832136593764764e-01
5.4999999999997598e+01  1.5142845543060317e-03  1.2284259076569752e-03  8.0566397745874907e-01  4.2226559098349963e+00  1.6597888896233126e-01
5.5499999999997499e+01  1.5024640302797455e-03  1.2196900113043648e-03  8.0673620744233276e-01  4.2269448297693311e+00  1.5315386004791146e-01
5.5999999999997399e+01  1.4772751554215221e-03  1.2010860219815330e-03  8.0854441859966542e-01  4.2341776743986621e+00  1.3983356203592526e-01
5.6499999999997300e+01  1.4389586264619495e-03  1.1730904743353643e-03  8.1131774146261149e-01  4.2452709658504464e+00  1.2600677394322396e-01
5.6999999999997200e+01  1.3885707939169959e-03  1.1355466381587284e-03  8.1474324966606604e-01  4.2589729986642642e+00  1.1150090813981506e-01
