# time  R_areal_min  r_at_R_areal_min
5.0199999999998603e+01  4.1409320228593218e+00  2.1094907375655860e+00
5.0399999999998499e+01  4.1239643578906149e+00  2.0782424778824535e+00
5.0599999999998502e+01  4.1091351622530290e+00  2.0469942713341922e+00
5.0799999999998498e+01  4.0951256072859952e+00  2.0469942713341922e+00
5.0999999999998401e+01  4.0824330889253515e+00  2.0157461203919009e+00
5.1199999999998397e+01  4.0714673317951258e+00  2.0157461203919009e+00
5.1399999999998300e+01  4.0609570899133454e+00  1.9844980276823154e+00
5.1599999999998303e+01  4.0527919229037623e+00  1.9532499960002561e+00
5.1799999999998299e+01  4.0447134441922676e+00  1.9532499960002561e+00
5.1999999999998202e+01  4.0388251605388037e+00  1.9220020283222907e+00
5.2199999999998198e+01  4.0337327279735415e+00  1.9220020283222907e+00
5.2399999999998101e+01  4.0301642573130732e+00  1.8907541278217534e+00
5.2599999999998097e+01  4.0280614631832341e+00  1.8907541278217534e+00
5.2799999999998100e+01  4.0268566533344856e+00  1.8595062978852748e+00
5.2999999999998003e+01  4.0277640923164029e+00  1.8595062978852748e+00
5.3199999999997999e+01  4.0289672930051728e+00  1.8282585421310082e+00
5.3399999999997902e+01  4.0326933286916882e+00  1.7970108644287601e+00
5.3599999999997898e+01  4.0365747176668361e+00  1.7970108644287601e+00
5.3799999999997901e+01  4.0427517415843690e+00  1.7657632689222529e+00
5.3999999999997797e+01  4.0497637063803129e+00  1.7657632689222529e+00
5.4199999999997800e+01  4.0584245962554153e+00  1.7345157600537966e+00
5.4399999999997704e+01  4.0686148583597319e+00  1.7345157600537966e+00
5.4599999999997699e+01  4.0797882403784280e+00  1.7032683425916775e+00
5.4799999999997702e+01  4.0931915486107178e+00  1.7032683425916775e+00
5.4999999999997598e+01  4.1068982173343622e+00  1.6720210216606131e+00
5.5199999999997601e+01  4.1230602885365437e+00  1.6407738027756904e+00
5.5399999999997497e+01  4.1397707758653599e+00  1.6407738027756904e+00
5.5599999999997500e+01  4.1584189316299192e+00  1.6095266918802558e+00
5.5799999999997503e+01  4.1783595961134790e+00  1.6095266918802558e+00
5.5999999999997399e+01  4.1994657426884618e+00  1.5782796953883047e+00
5.6199999999997402e+01  4.2225322144699984e+00  1.5782796953883047e+00
5.6399999999997299e+01  4.2460354947919372e+00  1.5470328202320078e+00
5.6599999999997301e+01  4.2717337162402442e+00  1.5157860739151154e+00
5.6799999999997297e+01  4.2978426394052285e+00  1.5157860739151154e+00
5.6999999999997200e+01  4.3257140701953549e+00  1.4845394645731045e+00
5.7199999999997203e+01  4.3544611510459008e+00  1.4845394645731045e+00
5.7399999999997100e+01  4.3843245308445296e+00  1.4532930010410838e+00
5.7599999999997102e+01  4.4153130334164556e+00  1.4532930010410838e+00
5.7799999999997098e+01  4.4469256209445298e+00  1.4220466929306506e+00
5.7999999999997002e+01  4.4796671394961471e+00  1.4220466929306506e+00
5.8199999999996997e+01  4.5127227783871380e+00  1.3908005507171042e+00
5.8399999999997000e+01  4.5466492044201079e+00  1.3908005507171042e+00
5.8599999999996903e+01  4.5788579971212684e+00  1.2422366342483826e+00
5.8799999999996899e+01  4.6056140523591891e+00  1.2422366342483826e+00
5.8999999999996803e+01  4.6345069945320763e+00  1.2422366342483826e+00
5.9199999999996798e+01  4.6650590647037191e+00  1.2422366342483826e+00
5.9399999999996801e+01  4.6967929358674771e+00  1.2422366342483826e+00
5.9599999999996697e+01  4.7292413401661966e+00  1.2422366342483826e+00
5.9799999999996700e+01  4.7619482131004771e+00  1.2422366342483826e+00
5.9999999999996597e+01  4.7944636628676589e+00  1.2422366342483826e+00
