# time  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=30)  Im_m-2(R=30)  Re_m-1(R=30)  Im_m-1(R=30)  Re_m0(R=30)  Im_m0(R=30)  Re_m1(R=30)  Im_m1(R=30)  Re_m2(R=30)  Im_m2(R=30)
5.0199999999998603e+01  2.1315096789368791e-02  9.2877367176504421e-03  2.1289996987020368e-05  -3.5509339346074533e-06  -1.3268664527990338e-02  -6.5498764045953881e-14  2.1289996419618537e-05  3.5509345431795682e-06  2.1315096789200006e-02  -9.2877367168403557e-03  -1.7946918125173256e-02  4.2314363379823694e-04  -3.1071009471589846e-07  6.3675166843437526e-06  1.3449524237616004e-02  -2.4703800609966395e-15  -3.1071010480519419e-07  -6.3675166699564898e-06  -1.7946918125210039e-02  -4.2314363379346238e-04
5.0399999999998499e+01  2.2014819085509087e-02  8.8266077200776991e-03  2.1901494653272254e-05  -4.2189747959784034e-06  -1.3759631373513366e-02  -5.3433918124597482e-14  2.1901495434336730e-05  4.2189745672077623e-06  2.2014819085513324e-02  -8.8266077211725559e-03  -1.8119748424431439e-02  5.5354238110249762e-04  -2.6582707126225724e-07  6.3884345892739285e-06  1.3577138114949596e-02  6.8161927111679704e-15  -2.6582704859199136e-07  -6.3884345837230369e-06  -1.8119748424386597e-02  -5.5354238114443076e-04
5.0599999999998502e+01  2.2691318601251620e-02  8.3509919512199087e-03  2.1873025983163160e-05  -4.7148516781807905e-06  -1.4226007700181080e-02  1.3325198759618802e-13  2.1873025559590291e-05  4.7148516443517744e-06  2.2691318601371531e-02  -8.3509919503317633e-03  -1.8283263112647195e-02  6.8873638189283172e-04  -2.4318019661907611e-07  6.3997347636824840e-06  1.3701549301954927e-02  7.4955300755248644e-15  -2.4318020595566094e-07  -6.3997347882219162e-06  -1.8283263112642389e-02  -6.8873638185884892e-04
5.0799999999998498e+01  2.3341996566650525e-02  7.8551891325160470e-03  2.1863136933807518e-05  -5.3336655692707780e-06  -1.4682152710427571e-02  -1.7656807683704215e-13  2.1863136668101001e-05  5.3336658484150013e-06  2.3341996566136978e-02  -7.8551891327634724e-03  -1.8458790860377706e-02  8.3605052228926595e-04  -2.5811346574980081e-07  6.4169725917539583e-06  1.3836358322988268e-02  -7.9208591996591388e-15  -2.5811348850572782e-07  -6.4169725807901562e-06  -1.8458790860399251e-02  -8.3605052228059656e-04
5.0999999999998401e+01  2.3961871751065462e-02  7.3522291508720423e-03  2.2032657447188797e-05  -5.9201678462679742e-06  -1.5122665106502491e-02  2.4188691245027438e-13  2.2032658366707639e-05  5.9201674966294619e-06  2.3961871751882149e-02  -7.3522291514571429e-03  -1.8641373660107072e-02  9.9469097737669944e-04  -2.9270398212173855e-07  6.4424090112854985e-06  1.3975175863619958e-02  5.4338857632257875e-15  -2.9270395529933358e-07  -6.4424090057549426e-06  -1.8641373660094877e-02  -9.9469097742076488e-04
5.1199999999998397e+01  2.4557971176645162e-02  6.8318412858891465e-03  2.1832374622671758e-05  -6.7048547697713790e-06  -1.5539755089794072e-02  -3.8698474390524030e-13  2.1832373583649839e-05  6.7048551519799024e-06  2.4557971175831247e-02  -6.8318412845914727e-03  -1.8810924594292691e-02  1.1590189181420409e-03  -3.2798220217618380e-07  6.4678676692687710e-06  1.4102372749068245e-02  5.7707338256898777e-15  -3.2798221819395376e-07  -6.4678676715950810e-06  -1.8810924594309820e-02  -1.1590189181157901e-03
5.1399999999998300e+01  2.5124560132816966e-02  6.3000119703183711e-03  2.1911761346799855e-05  -7.1295154137791704e-06  -1.5942993572479511e-02  2.3867191758380774e-13  2.1911761738574291e-05  7.1295151111255620e-06  2.5124560133584304e-02  -6.3000119718138944e-03  -1.8949729682360528e-02  1.3227894630911249e-03  -3.4421792168754815e-07  6.4844185084174457e-06  1.4205498281096754e-02  -1.7192871475460447e-14  -3.4421793788598087e-07  -6.4844185164858708e-06  -1.8949729682362325e-02  -1.3227894630756811e-03
5.1599999999998303e+01  2.5657129588158765e-02  5.7563813998771285e-03  2.1564440275917909e-05  -7.8595861221600981e-06  -1.6329343789383839e-02  7.7866463209469265e-14  2.1564440942788686e-05  7.8595863385579138e-06  2.5657129587562808e-02  -5.7563813987230100e-03  -1.9052351958601426e-02  1.4839444850061015e-03  -3.2734690260675534e-07  6.4899956982697944e-06  1.4281069256291785e-02  5.5320484114830884e-15  -3.2734687211269494e-07  -6.4899956822876498e-06  -1.9052351958602318e-02  -1.4839444850397302e-03
5.1799999999998299e+01  2.6164105545976951e-02  5.2025334566190486e-03  2.1582584372522012e-05  -8.4526985288176639e-06  -1.6692556404238865e-02  -3.3650087297637304e-13  2.1582583003788449e-05  8.4526983333500916e-06  2.6164105546391193e-02  -5.2025334569926387e-03  -1.9123833494113774e-02  1.6437089805557191e-03  -2.8555004451286105e-07  6.4882051625972894e-06  1.4332621007644526e-02  7.3798084342709819e-15  -2.8555006822617357e-07  -6.4882051417210011e-06  -1.9123833494118756e-02  -1.6437089805434299e-03
5.1999999999998202e+01  2.6640193909367657e-02  4.6372162698660596e-03  2.1521943968372889e-05  -9.1166747368838977e-06  -1.7044835062231454e-02  3.5825301152229527e-13  2.1521945327845591e-05  9.1166750241278252e-06  2.6640193909036450e-02  -4.6372162704471677e-03  -1.9173325541625628e-02  1.8048333719715703e-03  -2.2909856697033193e-07  6.4831057709657541e-06  1.4367362990492771e-02  -1.5917239856895471e-14  -2.2909855720476258e-07  -6.4831057914197880e-06  -1.9173325541615435e-02  -1.8048333719553823e-03
