# time  Re(R=14)  Im(R=14)  Re(R=30)  Im(R=30)
0.0000000000000000e+00  4.3477292511806993e-07  4.4140553222477730e-17  -5.0876808334949644e-07  7.3478727488686547e-17
5.0000000000000000e-01  3.3385554025511332e-07  -1.2818844503848586e-15  -1.5089044130950084e-07  -6.6832835034368920e-16
1.0000000000000000e+00  2.2735981302901750e-07  -4.6090245601359658e-15  -8.5276213870506461e-08  9.4929315565104721e-17
1.5000000000000000e+00  3.0669723490486421e-07  2.7612263820657072e-15  -4.8576925383445123e-08  -1.0721878386017844e-15
2.0000000000000000e+00  3.0298077549470741e-07  -2.1306205728558820e-14  -2.1365403581527802e-08  7.2001825797196062e-16
2.4999999999999898e+00  3.6434988036570539e-08  2.1517338199266119e-14  -1.2844549414235542e-08  3.5485640200601912e-16
2.9999999999999800e+00  9.9546354671331921e-08  -7.1259331533339712e-15  1.5093969569708177e-09  3.3135320841289820e-16
3.4999999999999698e+00  -6.6366972238629013e-08  1.7938481266117556e-14  2.7111865366388421e-09  -2.9778910129831972e-16
3.9999999999999600e+00  1.9861106433955783e-08  2.0170230515090957e-14  -2.9162009095803825e-09  6.2475366671754255e-16
4.4999999999999503e+00  5.1108215804087109e-08  6.8854073318269703e-14  1.3903552849119381e-08  8.7435582917637265e-16
4.9999999999999396e+00  -4.0392632762937814e-08  2.6983617916704083e-14  1.8600731941085314e-08  5.3301182844114224e-16
5.4999999999999298e+00  -1.2377132324045355e-07  -3.5000177030306612e-14  1.6841899834752747e-08  -8.4368879245792603e-16
5.9999999999999201e+00  8.0004243591866440e-09  -2.2208611321990017e-14  1.5664466222071320e-08  2.7839179218966394e-16
6.4999999999999103e+00  1.4005314538613891e-07  -5.4814918090436611e-15  1.9941608817467883e-08  -9.1116872045849583e-16
6.9999999999998996e+00  2.5543851485244557e-07  -2.2347095201529046e-15  1.8029854122687858e-08  5.3738432648484771e-16
7.4999999999998801e+00  2.2187216583673653e-07  3.8044616963250848e-14  1.7723930637520960e-08  -4.7059575332606336e-16
7.9999999999998703e+00  1.0130247214012031e-07  3.8744589258303373e-15  5.0179808225564095e-08  -1.1318223635522950e-15
8.4999999999998597e+00  -5.2722778679329126e-09  1.6150425052476219e-14  6.9300813956901673e-08  -1.0959100629648904e-16
8.9999999999998508e+00  1.5612137624451217e-07  3.5563847443828238e-14  6.1560673584656600e-08  1.1389876816440504e-15
9.4999999999998401e+00  4.2613060873733975e-07  -1.6238968471744954e-14  5.4194027516087005e-08  -1.9335079949281897e-16
9.9999999999998295e+00  6.0518581831919045e-07  4.6572531621519932e-14  6.5788707883496555e-08  9.2349928665361757e-17
1.0499999999999799e+01  6.1406590731651998e-07  3.5719539284954292e-14  7.3974099658130266e-08  -1.2223437741245618e-15
1.0999999999999799e+01  7.0298226286319488e-07  5.6787427934943777e-14  6.3984334342346107e-08  6.7396707246146604e-16
1.1499999999999799e+01  7.3370921011403606e-07  2.7836243040226188e-14  7.0033017174831582e-08  1.4284270428645172e-15
1.1999999999999799e+01  5.0344534092106941e-07  5.5864031558650885e-14  9.0370411370958625e-08  -4.6606212925551482e-16
1.2499999999999799e+01  3.8977214600650620e-07  3.4261330689272174e-14  6.9647801378211536e-08  2.1359773788772609e-15
1.2999999999999799e+01  2.0710128899137880e-07  4.7741000885371363e-14  6.8066761796082926e-08  3.1414153765354559e-15
1.3499999999999799e+01  -3.5596783376722123e-08  7.9763956460696511e-14  8.0864804504920952e-08  -7.1100894976149331e-16
1.3999999999999700e+01  3.3302499926496819e-07  5.0609081145440814e-14  9.6801477603185785e-08  -3.2669073648628381e-16
1.4499999999999700e+01  4.4086956615441582e-07  3.8134961107916015e-15  8.5550120755983186e-08  -4.6464771894125537e-16
1.4999999999999700e+01  1.9598763247978454e-07  -2.2999682922675340e-14  5.1561766589862535e-08  1.2101003623929650e-15
1.5499999999999700e+01  3.4174672483414944e-07  -7.3709358673521992e-15  6.7080847554571017e-08  -5.4911871097764239e-16
1.5999999999999700e+01  6.4729120551884209e-07  -4.0389459489930631e-14  1.0363709154552212e-07  -2.2991093793549071e-15
1.6499999999999801e+01  3.1863953749379804e-07  -1.0933097535918951e-13  1.1937711816966494e-07  4.1695508433345797e-16
1.6999999999999901e+01  5.1706252026714295e-07  -3.4310361573071714e-14  9.4391209103454200e-08  1.0635994372555145e-15
1.7499999999999901e+01  1.3966336414750295e-06  -1.6797651309083381e-13  6.8911769173698940e-08  -3.0636899083976420e-15
1.8000000000000000e+01  1.1744320284546990e-06  -9.5359130324833435e-14  6.0616155767267363e-08  -6.1415347174559940e-16
1.8500000000000099e+01  -6.7407627188869051e-08  -1.4840743187920384e-13  8.9019462235162981e-08  -2.6094684115817739e-15
1.9000000000000199e+01  -1.1965963306787310e-06  -8.2462841316444998e-14  1.1832265570783335e-07  -1.4789462135480400e-15
1.9500000000000199e+01  -3.2271019009716528e-06  -1.3759519492162176e-13  1.1222983349747838e-07  -5.3140047744133816e-16
2.0000000000000298e+01  -3.9761137197911341e-06  -1.0105953809670712e-14  9.6259250128735544e-08  2.0832242980756266e-15
2.0500000000000401e+01  -1.6808245859959674e-06  1.0299892829265387e-14  8.7587575762456823e-08  -1.3299605596652452e-15
2.1000000000000501e+01  2.6957011691872957e-06  -2.0328712699167642e-13  7.1261046270298749e-08  -9.2190124253417703e-16
2.1500000000000600e+01  6.8443382364735084e-06  1.0827637517482384e-14  8.0759656708871907e-08  -1.6562330075078408e-15
2.2000000000000600e+01  7.8293622162693727e-06  -2.9289349039050023e-13  1.1130538047542536e-07  -1.5680202259558049e-15
2.2500000000000700e+01  4.9538168402214830e-06  -2.6257079640166601e-13  9.5307699156124281e-08  4.9308362611194585e-15
2.3000000000000799e+01  -3.4700367557206034e-06  -2.0295024107353717e-13  7.3126028298296269e-08  4.3895311530087076e-17
2.3500000000000899e+01  -7.6311959700003916e-06  -7.0538343349973632e-14  2.8786867578801143e-08  -1.5292923331996455e-15
2.4000000000000998e+01  -7.7777273317515336e-06  -7.3285268353141803e-14  8.0382930083011356e-08  -3.6168086993491566e-15
2.4500000000000998e+01  -2.0264479333519836e-06  1.8792572694414459e-13  1.0353584678047387e-07  -1.0038329912629362e-15
2.5000000000001101e+01  6.3460823511017373e-06  2.6211090116907247e-13  1.2201440627921709e-07  -5.6192776710054929e-16
2.5500000000001201e+01  1.0152796200414881e-05  3.1501944983845188e-13  8.5814871183027369e-08  -2.4600559092005817e-15
2.6000000000001300e+01  4.8072578236570355e-06  6.7065344260303769e-13  4.6718338498140795e-08  4.2031238328179733e-15
2.6500000000001300e+01  -3.8235646660521913e-06  5.4645791803717861e-13  7.1803092801379804e-08  1.1090862273366446e-15
2.7000000000001400e+01  -1.3192790641834629e-05  -4.3557123599226001e-14  9.8104333995932995e-08  4.4312817383034814e-15
2.7500000000001499e+01  -1.1799608283997813e-05  -2.3194872433892286e-14  1.6190213386801085e-07  -2.2830596008765654e-16
2.8000000000001599e+01  -5.3926427382045683e-06  2.6646374346912977e-13  1.3463935208621617e-07  1.5900562716238547e-15
2.8500000000001702e+01  7.9967709100519883e-07  -1.8576798944979069e-14  8.7960472847274371e-08  6.8714088072556764e-16
2.9000000000001702e+01  5.3901359819895084e-06  3.0734963076348521e-13  7.4725703225705877e-08  -6.2579759138512662e-15
2.9500000000001801e+01  3.7423388329098879e-06  7.5592097707497048e-13  1.1137597117311790e-07  -9.0142082792650693e-15
3.0000000000001901e+01  3.8395714939265214e-06  3.3021992486044936e-13  1.5272308712376063e-07  -7.1437831615698353e-15
3.0500000000002000e+01  6.0418158049049900e-06  -7.0708954780905555e-13  1.3492386923135172e-07  8.2820035047242539e-17
3.1000000000002000e+01  -5.8192140968320210e-07  -5.0123902849817774e-13  1.0049684718233917e-07  -1.8694530411472498e-15
3.1500000000002100e+01  -5.7053415198479670e-06  8.3626022988099493e-14  1.1195781234589113e-07  -1.7913885320650599e-15
3.2000000000002203e+01  3.1281616141258013e-07  3.6833123752286481e-13  1.6927899026616349e-07  -1.0798123878597991e-14
3.2500000000002103e+01  -1.9274188498257089e-06  2.4037089788075825e-13  1.8163673934321336e-07  -6.9454954259039784e-15
3.3000000000001997e+01  2.0203328104919688e-06  -1.1924002370133151e-13  1.2895399997941647e-07  2.7791681664857115e-15
3.3500000000001897e+01  5.5429941785810400e-06  1.5637565891037269e-13  1.5292956202206005e-07  -8.8158173944837886e-15
3.4000000000001798e+01  1.6114392880201642e-06  -1.8442636433315035e-12  1.7891403307251380e-07  -1.2472720103336549e-14
3.4500000000001698e+01  3.4049807235337778e-06  -2.7533618481744937e-13  1.2796999351406618e-07  -1.4267946265019553e-14
3.5000000000001599e+01  3.8286535835651659e-06  8.6422031052248127e-13  1.1022503794917990e-07  -1.4507861910571698e-14
3.5500000000001499e+01  3.8533221898961837e-06  -3.0616497792684009e-12  1.3044335784250831e-07  -1.2718377793975226e-14
