# time  Re_m-2(R=10)  Im_m-2(R=10)  Re_m-1(R=10)  Im_m-1(R=10)  Re_m0(R=10)  Im_m0(R=10)  Re_m1(R=10)  Im_m1(R=10)  Re_m2(R=10)  Im_m2(R=10)  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=18)  Im_m-2(R=18)  Re_m-1(R=18)  Im_m-1(R=18)  Re_m0(R=18)  Im_m0(R=18)  Re_m1(R=18)  Im_m1(R=18)  Re_m2(R=18)  Im_m2(R=18)
2.2500000000000700e+01  -1.1501052314249367e-02  -5.3120787375643321e-08  -3.3590654796291612e-06  4.6523286277805520e-06  8.7376432371363208e-03  4.8489597003302052e-14  -3.3549533298526501e-06  -4.6481920344212527e-06  -1.1490071070739944e-02  5.3120789039069314e-08  6.4641526372388137e-03  1.5124685443662542e-06  2.1419110050434488e-06  -2.3742818431655820e-06  -5.3434614428774264e-03  1.0307393261211154e-13  2.1419109663153690e-06  2.3742818428939512e-06  6.4641526372359818e-03  -1.5124685793533398e-06  1.0542858776390293e-02  3.0890157272800299e-06  1.5523389975151418e-06  -3.8281985057743364e-06  -8.6029783060082594e-03  -1.6846326341588173e-14  1.5523389743768171e-06  3.8281983226721567e-06  1.0542858776506035e-02  -3.0890157862951193e-06
2.3000000000000799e+01  -1.4117870268712047e-02  -5.8490663431759586e-08  -4.2199233006984315e-06  5.4690672214996955e-06  1.0845435325268490e-02  -1.1772116340882380e-13  -4.2172845980542708e-06  -5.4639713130976969e-06  -1.4108792602071853e-02  5.8490569864923331e-08  4.7059301185102022e-03  1.1675017422683987e-06  1.6460046185037451e-06  -1.4704838242647024e-06  -3.9262997433339832e-03  -2.9091573684157928e-15  1.6460045529206001e-06  1.4704838228851631e-06  4.7059301184873108e-03  -1.1675018141280365e-06  1.0584171030170723e-02  3.1312609553768550e-06  1.5725782007100392e-06  -3.8076252441502419e-06  -8.6331002229562415e-03  -6.8202037483394205e-14  1.5725783525460360e-06  3.8076249964366046e-06  1.0584171030310395e-02  -3.1312610436786960e-06
2.3500000000000899e+01  -1.6632910684949619e-02  -7.8712249954614629e-08  -5.0771479789731081e-06  6.2311955463227792e-06  1.2869499840569450e-02  -3.5531958357621132e-14  -5.0761267087755928e-06  -6.2264131405101705e-06  -1.6625385683510553e-02  7.8712299867378913e-08  2.7979395299843673e-03  7.8208923608173658e-07  1.1007818424229453e-06  -5.2443241855994709e-07  -2.3953531510917132e-03  -6.7559686421484101e-15  1.1007816782296729e-06  5.2443242546665459e-07  2.7979395299845078e-03  -7.8208933459650639e-07  1.0468265490950012e-02  3.1300198916915879e-06  1.5707783309168871e-06  -3.7036648469405089e-06  -8.5370169236727335e-03  -9.0859788822290777e-14  1.5707786254504260e-06  3.7036647244345717e-06  1.0468265491072973e-02  -3.1300199219722454e-06
2.4000000000000998e+01  -1.9002781302206832e-02  -9.0601674164654524e-08  -5.9286326151618525e-06  6.9316857130461847e-06  1.4784065863596353e-02  7.0041253008387111e-15  -5.9233902674477317e-06  -6.9275992648210412e-06  -1.8996070524697452e-02  9.0601666562142229e-08  7.6413195511291620e-04  3.6073460480666230e-07  5.1276278384195666e-07  4.9370184602318579e-07  -7.5008996462677788e-04  -7.9452852674301233e-15  5.1276273131433732e-07  -4.9370190087686104e-07  7.6413195511607925e-04  -3.6073464329762470e-07  1.0178628712464928e-02  3.0791038378364392e-06  1.5434468315204709e-06  -3.5161617996547449e-06  -8.3036631203052148e-03  -1.2214389979946883e-13  1.5434470146790841e-06  3.5161618105484111e-06  1.0178628712573252e-02  -3.0791037891664123e-06
2.4500000000000998e+01  -2.1200978719361455e-02  -9.6165605261398946e-08  -6.7234333356014715e-06  7.5073362659411153e-06  1.6562509316568205e-02  -3.2662308041850823e-14  -6.7197712121787474e-06  -7.5068130512675479e-06  -2.1195892075332352e-02  9.6165636616699019e-08  -1.3637781972700351e-03  -6.9712104003650212e-08  -1.0645002916653842e-07  1.5363485178459963e-06  9.6804497647597792e-04  8.4640955497681533e-14  -1.0645004662875582e-07  -1.5363484930591064e-06  -1.3637781972889982e-03  6.9712005691958288e-08  9.7084216295586154e-03  2.9737345174530904e-06  1.4885450965532988e-06  -3.2682310212522575e-06  -7.9214611741141010e-03  -5.2612288171887371e-14  1.4885450937458826e-06  3.2682311704439898e-06  9.7084216296112226e-03  -2.9737344805221083e-06
2.5000000000001101e+01  -2.3181661506043762e-02  -1.1138094056412997e-07  -7.4374935035978488e-06  7.9961212252842183e-06  1.8185829207492551e-02  -1.0146751154599595e-13  -7.4422534083884360e-06  -7.9978271093294279e-06  -2.3177854033869013e-02  1.1138094361687990e-07  -3.5636890011865514e-03  -5.1666414204334152e-07  -7.5251300413052148e-07  2.5776942564139507e-06  2.7438234291436627e-03  1.3314871707456098e-14  -7.5251296789491659e-07  -2.5776943267652196e-06  -3.5636890013193206e-03  5.1666406331520716e-07  9.0515544338584924e-03  2.8100243608789458e-06  1.4048088993540323e-06  -2.9615627874638178e-06  -7.3827721732442515e-03  -2.4347391168618414e-14  1.4048088192690088e-06  2.9615628651887397e-06  9.0515544338706129e-03  -2.8100243317880321e-06
2.5500000000001201e+01  -2.4932098397558035e-02  -1.2471184142911601e-07  -8.1588269156317452e-06  8.3927008855413505e-06  1.9616331478811137e-02  -1.8727676051469477e-14  -8.1527141566533843e-06  -8.3949164718071081e-06  -2.4930051457227223e-02  1.2471182517576247e-07  -5.8026771521406690e-03  -9.7782432991621186e-07  -1.4213681406955738e-06  3.6310005350465525e-06  4.5372474521228282e-03  3.1376466261669864e-14  -1.4213683304378628e-06  -3.6310005734829387e-06  -5.8026771522649845e-03  9.7782436285619578e-07  8.2023156766293723e-03  2.5864982252393084e-06  1.2922209505733819e-06  -2.6066610384617302e-06  -6.6971848714439510e-03  -1.1203818348687122e-14  1.2922208831513080e-06  2.6066609199910626e-06  8.2023156765380460e-03  -2.5864982284732793e-06
2.6000000000001300e+01  -2.6406927177009647e-02  -1.3645585861849880e-07  -8.7442774487255928e-06  8.6610108410012540e-06  2.0836542969944433e-02  1.5276425948026397e-14  -8.7500339872550702e-06  -8.6653213794952758e-06  -2.6406199864510121e-02  1.3645594081956701e-07  -8.0468258062467435e-03  -1.4464516255373164e-06  -2.0991572559575938e-06  4.6550005055642340e-06  6.3402574135120121e-03  4.1290649604879985e-14  -2.0991574322378747e-06  -4.6550004676873524e-06  -8.0468258063502093e-03  1.4464515520796521e-06  7.1669714802552421e-03  2.3038664931828460e-06  1.1510796428733241e-06  -2.1859236913749973e-06  -5.8562443647074466e-03  -1.2389717890858379e-14  1.1510795404695597e-06  2.1859233764270454e-06  7.1669714800192234e-03  -2.3038665438798012e-06
2.6500000000001300e+01  -2.7601388554173923e-02  -1.5043668405758924e-07  -9.2901252315616311e-06  8.8016675312388819e-06  2.1826971797952878e-02  -3.3498862000407506e-15  -9.2906579142522060e-06  -8.8121921918125556e-06  -2.7602227071644003e-02  1.5043680839790088e-07  -1.0267108042529817e-02  -1.9175950399832934e-06  -2.7724201644321255e-06  5.6272630536862788e-06  8.1340760261495691e-03  5.1426339554744733e-14  -2.7724201290252581e-06  -5.6272629225262280e-06  -1.0267108042536006e-02  1.9175950323065093e-06  5.9522938966820290e-03  1.9672330340763272e-06  9.8063059710938553e-07  -1.7023484885322392e-06  -4.8632605495600159e-03  4.2473544880006008e-14  9.8063058251225054e-07  1.7023481446295197e-06  5.9522938963450095e-03  -1.9672331307509677e-06
2.7000000000001400e+01  -2.8474847664808137e-02  -1.4970344363286593e-07  -9.7148211126336790e-06  8.8116610269892910e-06  2.2569208822528816e-02  -1.0297898810671866e-14  -9.7187980415158634e-06  -8.8220314497871253e-06  -2.8477209840287818e-02  1.4970341385537619e-07  -1.2432002570560879e-02  -2.4125287179167116e-06  -3.4322895904662136e-06  6.6051781441588646e-06  9.8848612256393093e-03  9.5288397540157897e-14  -3.4322897754787807e-06  -6.6051781229498508e-06  -1.2432002570504821e-02  2.4125286878956515e-06  4.5711407071216308e-03  1.5758099505555468e-06  7.8267578236934127e-07  -1.1672734579525423e-06  -3.7411346707332950e-03  4.6678418857815859e-14  7.8267575716698691e-07  1.1672734070567932e-06  4.5711407068913376e-03  -1.5758099281490141e-06
